name,phone,address,city,state,zip,website,category_type,categories,rating,review_count,source,date_found
Brick House Bar & Grill,(559) 399-3620,"1315 7th St, Sanger, CA 93657",Sanger,CA,93657,https://www.yelp.com/biz/brick-house-bar-and-grill-sanger?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Bars, Breakfast & Brunch, American",4.3,108,Yelp,2026-07-02
Mothership,(619) 630-2187,"2310 30th St, San Diego, CA 92104",San Diego,CA,92104,https://www.yelp.com/biz/mothership-san-diego-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,Cocktail Bars,4.3,916,Yelp,2026-07-02
Wolf in the Woods,(619) 234-2597,"1920 Fort Stockton Dr, San Diego, CA 92103",San Diego,CA,92103,https://www.yelp.com/biz/wolf-in-the-woods-san-diego?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Wine Bars, Modern European, Tapas Bars",4.7,517,Yelp,2026-07-02
The Vineyard Restaurant & Bar,(559) 674-0923,"605 S I St, Madera, CA 93637",Madera,CA,93637,https://www.yelp.com/biz/the-vineyard-restaurant-and-bar-madera?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"New American, Wine Bars, Venues & Event Spaces",4.0,401,Yelp,2026-07-02
Blue Heron Restaurant & Yosemite Grill,(559) 517-3467,"30250 Yosemite Springs Pkwy, Coarsegold, CA 93614",Coarsegold,CA,93614,https://www.yelp.com/biz/blue-heron-restaurant-and-yosemite-grill-coarsegold?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"American, Bars, Venues & Event Spaces",4.3,124,Yelp,2026-07-02
Brick House Bar & Grill,(559) 399-3620,"1315 7th St, Sanger, CA 93657",Sanger,CA,93657,https://www.yelp.com/biz/brick-house-bar-and-grill-sanger?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Bars, Breakfast & Brunch, American",4.3,108,Yelp,2026-07-02
The Dandelion,(215) 558-2500,"124 S 18th St, Philadelphia, PA 19103",Philadelphia,PA,19103,https://www.yelp.com/biz/the-dandelion-philadelphia?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Gastropubs, British",4.2,3171,Yelp,2026-07-02
Oakhurst Grill and Whiskey 41 Lounge,(559) 641-2477,"40530 Hwy 41, Oakhurst, CA 93644",Oakhurst,CA,93644,https://www.yelp.com/biz/oakhurst-grill-and-whiskey-41-lounge-oakhurst?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"New American, Lounges",4.1,533,Yelp,2026-07-02
The EATery,(760) 709-0531,"18 Lake Mary Rd, Mammoth Lakes, CA 93546",Mammoth Lakes,CA,93546,https://www.yelp.com/biz/the-eatery-mammoth-lakes-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Gastropubs, New American",3.8,360,Yelp,2026-07-02
Diamondback Grill,(209) 532-6661,"93 S Washington St, Sonora, CA 95370",Sonora,CA,95370,https://www.yelp.com/biz/diamondback-grill-sonora?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Wine Bars, American",4.0,867,Yelp,2026-07-02
Leopold's,(415) 874-9829,"2400 Polk St, San Francisco, CA 94109",San Francisco,CA,94109,https://www.yelp.com/biz/leopolds-san-francisco-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"German, Austrian, Bars",4.4,1162,Yelp,2026-07-02
SKADI,(760) 914-0962,"3228 Main St, Ste A, Mammoth Lakes, CA 93546",Mammoth Lakes,CA,93546,https://www.yelp.com/biz/skadi-mammoth-lakes-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Modern European, Wine Bars",4.8,503,Yelp,2026-07-02
Smokin Oak BBQ,(209) 966-2244,"5040 Hwy 140, Mariposa, CA 95338",Mariposa,CA,95338,https://www.yelp.com/biz/smokin-oak-bbq-mariposa?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Barbeque, Sandwiches",4.8,58,Yelp,2026-07-02
Smokehouse 41,(559) 642-2271,"40713 Hwy 41, Oakhurst, CA 93644",Oakhurst,CA,93644,https://www.yelp.com/biz/smokehouse-41-oakhurst?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Barbeque, Smokehouse, Sandwiches",4.5,1073,Yelp,2026-07-02
Channel 2 Sports Bar,(858) 430-6442,"3232 Greyling Dr, San Diego, CA 92123",San Diego,CA,92123,https://www.yelp.com/biz/channel-2-sports-bar-san-diego?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Sports Bars, Dive Bars, Cocktail Bars",4.4,85,Yelp,2026-07-02
Dunsmoor,(323) 686-6027,"3501 Eagle Rock Blvd, Los Angeles, CA 90065",Los Angeles,CA,90065,https://www.yelp.com/biz/dunsmoor-los-angeles?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"American, Wine Bars, Beer Bar",4.3,597,Yelp,2026-07-02
Blue Heron Restaurant & Yosemite Grill,(559) 517-3467,"30250 Yosemite Springs Pkwy, Coarsegold, CA 93614",Coarsegold,CA,93614,https://www.yelp.com/biz/blue-heron-restaurant-and-yosemite-grill-coarsegold?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"American, Bars, Venues & Event Spaces",4.3,124,Yelp,2026-07-02
Gossip Grill,(619) 260-8023,"1220 University Ave, San Diego, CA 92103",San Diego,CA,92103,https://www.yelp.com/biz/gossip-grill-san-diego-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Gay Bars, Cocktail Bars, American",4.0,1139,Yelp,2026-07-02
Local Vines,(925) 298-5109,"3393 Mount Diablo Blvd, Lafayette, CA 94549",Lafayette,CA,94549,https://www.yelp.com/biz/local-vines-lafayette?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Wine Tasting Room, Wine Bars",5.0,1,Yelp,2026-07-02
Australian Hotel,+61747226999,"11 Palmer St, South Townsville Queensland 4810, Australia",South Townsville,QLD,4810,https://www.yelp.com/biz/australian-hotel-south-townsville?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Bars, Australian",4.0,3,Yelp,2026-07-02
Red’s Java House,(415) 777-5626,"Pier 30, San Francisco, CA 94105",San Francisco,CA,94105,https://www.yelp.com/biz/red-s-java-house-san-francisco?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Breakfast & Brunch, Burgers, Dive Bars",3.7,960,Yelp,2026-07-02
Little Leaf Bar,(559) 261-2699,"6011 N Palm, Fresno, CA 93704",Fresno,CA,93704,https://www.yelp.com/biz/little-leaf-bar-fresno-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Lounges, Asian Fusion",4.3,79,Yelp,2026-07-02
Cellar Bar,(559) 683-6860,"48644 Victoria Ln, Oakhurst, CA 93644",Oakhurst,CA,93644,https://www.yelp.com/biz/cellar-bar-oakhurst-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Cocktail Bars, New American",4.5,10,Yelp,2026-07-02
Cellar Bar,(559) 683-6860,"48644 Victoria Ln, Oakhurst, CA 93644",Oakhurst,CA,93644,https://www.yelp.com/biz/cellar-bar-oakhurst-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Cocktail Bars, New American",4.5,10,Yelp,2026-07-02
Garden Grill,(818) 200-6584,"6006 Woodman Ave, Los Angeles, CA 91401",Los Angeles,CA,91401,https://www.yelp.com/biz/garden-grill-los-angeles-3?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Barbeque, Mediterranean",4.8,6,Yelp,2026-07-02
Monsoons Bar & Grill,+61747720900,"194 Flinders St, Townsville City Queensland 4810, Australia",Townsville City,QLD,4810,https://www.yelp.com/biz/monsoons-bar-and-grill-townsville-city?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Bars, Restaurants",3.0,2,Yelp,2026-07-02
Hapa’s Brewing,(408) 438-7572,"59 Barack Obama Blvd, San Jose, CA 95110",San Jose,CA,95110,https://www.yelp.com/biz/hapa-s-brewing-san-jose?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Breweries, Beer Gardens, Beer Bar",4.1,16,Yelp,2026-07-02
La Casa Blanca,(559) 721-2812,"3848 East Belmont Ave, Fresno, CA 93702",Fresno,CA,93702,https://www.yelp.com/biz/la-casa-blanca-fresno?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,Sports Bars,5.0,2,Yelp,2026-07-02
Fahy Fog & Barrel,(650) 350-2636,"684 Commercial St, San Francisco, CA 94111",San Francisco,CA,94111,https://www.yelp.com/biz/fahy-fog-and-barrel-san-francisco?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,Sports Bars,5.0,3,Yelp,2026-07-02
Pan Hookah Lounge,(408) 770-2933,"1710 Berryessa Rd, Ste 108, San Jose, CA 95133",San Jose,CA,95133,https://www.yelp.com/biz/pan-hookah-lounge-san-jose-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Hookah Bars, Lounges",4.7,48,Yelp,2026-07-02
The Red Tail,(415) 571-8066,"545 Irving St, San Francisco, CA 94122",San Francisco,CA,94122,https://www.yelp.com/biz/the-red-tail-san-francisco?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Wine Bars, Beer Bar",4.4,41,Yelp,2026-07-02
Criterion Tavern,+61747215777,"10 The Strand, Townsville Queensland 4810, Australia",Townsville,QLD,4810,https://www.yelp.com/biz/criterion-tavern-townsville?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Dance Clubs, Bars",,,Yelp,2026-07-02
The Grant Grill,(619) 744-2077,"326 Broadway, San Diego, CA 92101",San Diego,CA,92101,https://www.yelp.com/biz/grant-grill-san-diego?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Diners, Lounges, Breakfast & Brunch",4.1,591,Yelp,2026-07-02
Taphouse,+61747722301,"City Lane, 373 Flinders St, Townsville Queensland 4810, Australia",Townsville,QLD,4810,https://www.yelp.com/biz/taphouse-townsville?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,Beer Bar,5.0,6,Yelp,2026-07-02
The Studio Cannabis Smoking Lounge,(310) 362-1004,"8625 Santa Monica Blvd, Fl 2,3, West Hollywood, CA 90069",West Hollywood,CA,90069,https://www.yelp.com/biz/the-studio-cannabis-smoking-lounge-west-hollywood?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Lounges, Cannabis Dispensaries, Cocktail Bars",5.0,2,Yelp,2026-07-02
MoJo's Local Tap & Kitchen,(916) 573-3875,"1431 I St, Sacramento, CA 95814",Sacramento,CA,95814,https://www.yelp.com/biz/mojo-s-local-tap-and-kitchen-sacramento?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Beer Bar, American, Breweries",4.1,361,Yelp,2026-07-02
Local Vines,(925) 298-5109,"3393 Mount Diablo Blvd, Lafayette, CA 94549",Lafayette,CA,94549,https://www.yelp.com/biz/local-vines-lafayette?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Wine Tasting Room, Wine Bars",5.0,1,Yelp,2026-07-02
The Sage & Drifter,(415) 592-9488,"1368 Irving St, San Francisco, CA 94122",San Francisco,CA,94122,https://www.yelp.com/biz/the-sage-and-drifter-san-francisco?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,Cocktail Bars,4.8,68,Yelp,2026-07-02
Red House KBBQ,(562) 202-3865,"15925 Pioneer Blvd, Norwalk, CA 90650",Norwalk,CA,90650,https://www.yelp.com/biz/red-house-kbbq-norwalk?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,Barbeque,3.3,221,Yelp,2026-07-02
Bikini Bartenders On Demand,(310) 307-0742,"Beverly Hills, CA 90212",Beverly Hills,CA,90212,https://www.yelp.com/biz/bikini-bartenders-on-demand-beverly-hills?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,Bartenders,5.0,1,Yelp,2026-07-02
The Bistro,(559) 221-6000,"140 E Shaw Ave, Fresno, CA 93710",Fresno,CA,93710,https://www.yelp.com/biz/the-bistro-fresno?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"American, Breakfast & Brunch, Cocktail Bars",,,Yelp,2026-07-02
Velvet Rose,(310) 933-9113,"1301 Ocean Ave, Santa Monica, CA 90401",Santa Monica,CA,90401,https://www.yelp.com/biz/velvet-rose-santa-monica?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,Lounges,,,Yelp,2026-07-02
Vignette,(818) 747-2479,"12023 Ventura Blvd, Los Angeles, CA 91604",Los Angeles,CA,91604,https://www.yelp.com/biz/vignette-los-angeles?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"New American, Wine Bars",4.3,3,Yelp,2026-07-02
Hera Bar & Karaoke,(213) 568-3224,"3514 W 8th St, Los Angeles, CA 90005",Los Angeles,CA,90005,https://www.yelp.com/biz/hera-bar-and-karaoke-los-angeles?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Bars, Karaoke",4.8,28,Yelp,2026-07-02
La Fe,(323) 505-8673,"1525 Sunset Blvd, Los Angeles, CA 90026",Los Angeles,CA,90026,https://www.yelp.com/biz/la-fe-los-angeles-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,Lounges,4.5,73,Yelp,2026-07-02
West Hollywood Haunted Pub Crawl,(323) 590-7284,"8225 Sunset Strip, West Hollywood, CA 90046",West Hollywood,CA,90046,https://www.yelp.com/biz/west-hollywood-haunted-pub-crawl-west-hollywood?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,Pubs,5.0,2,Yelp,2026-07-02
Garden Grille,(510) 658-9300,"1800 Powell St, Emeryville, CA 94608",Emeryville,CA,94608,https://www.yelp.com/biz/garden-grille-emeryville?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Wine Bars, American, Cocktail Bars",4.0,4,Yelp,2026-07-02
Uptown Tavern,(619) 241-2710,"1236 University Ave, San Diego, CA 92103",San Diego,CA,92103,https://www.yelp.com/biz/uptown-tavern-san-diego?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"New American, Lounges, Gay Bars",4.1,694,Yelp,2026-07-02
Taphouse,+61747722301,"City Lane, 373 Flinders St, Townsville Queensland 4810, Australia",Townsville,QLD,4810,https://www.yelp.com/biz/taphouse-townsville?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,Beer Bar,5.0,6,Yelp,2026-07-02
Feral Kitchen & Lounge,(805) 465-2211,"725 Higuera St, San Luis Obispo, CA 93401",San Luis Obispo,CA,93401,https://www.yelp.com/biz/feral-kitchen-and-lounge-san-luis-obispo?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,Lounges,4.5,131,Yelp,2026-07-02
Lava Lounge and Grill,(650) 392-5012,"6192 Mission St, Daly City, CA 94014",Daly City,CA,94014,https://www.yelp.com/biz/lava-lounge-and-grill-daly-city-6?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Hookah Bars, Lounges, Mediterranean",4.5,55,Yelp,2026-07-02
Two Pitchers Brewing,(510) 999-4939,"3821 Noriega St, San Francisco, CA 94122",San Francisco,CA,94122,https://www.yelp.com/biz/two-pitchers-brewing-san-francisco?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Bars, Breweries, Burgers",4.8,10,Yelp,2026-07-02
Cellar Bar,(559) 683-6860,"48644 Victoria Ln, Oakhurst, CA 93644",Oakhurst,CA,93644,https://www.yelp.com/biz/cellar-bar-oakhurst-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Cocktail Bars, New American",4.5,10,Yelp,2026-07-02
Cellar Bar,(559) 683-6860,"48644 Victoria Ln, Oakhurst, CA 93644",Oakhurst,CA,93644,https://www.yelp.com/biz/cellar-bar-oakhurst-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Cocktail Bars, New American",4.5,10,Yelp,2026-07-02
RUBS American BBQ,(450) 937-5558,"699 Boulevard Curé-Labelle, Laval, QC H7L 5R7, Canada",Laval,QC,H7L 5R7,https://www.yelp.com/biz/rubs-american-bbq-laval?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Barbeque, Southern",4.0,156,Yelp,2026-07-02
Bulle,(559) 375-1288,"7045 N Marks Ave, Fresno, CA 93711",Fresno,CA,93711,https://www.yelp.com/biz/bulle-fresno?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,Wine Bars,4.3,29,Yelp,2026-07-02
Taphouse,+61747722301,"City Lane, 373 Flinders St, Townsville Queensland 4810, Australia",Townsville,QLD,4810,https://www.yelp.com/biz/taphouse-townsville?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,Beer Bar,5.0,6,Yelp,2026-07-02
HAIBU,(415) 922-3100,"1625 Post St, San Francisco, CA 94115",San Francisco,CA,94115,https://www.yelp.com/biz/haibu-san-francisco?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Lounges, Cocktail Bars",4.4,42,Yelp,2026-07-02
Smokehouse BBQ Bar Sports Complex,(209) 772-2727,"126 Quail Oaks Rd, Valley Springs, CA 95252",Valley Springs,CA,95252,https://www.yelp.com/biz/smokehouse-bbq-bar-sports-complex-valley-springs-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Hot Dogs, Barbeque, Sports Bars",3.3,22,Yelp,2026-07-02
Hemlock Restaurant & Bar,(559) 566-2323,"48800 Royal Oaks Dr, Oakhurst, CA 93644",Oakhurst,CA,93644,https://www.yelp.com/biz/hemlock-restaurant-and-bar-oakhurst?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Bars, New American",4.4,32,Yelp,2026-07-02
Cellar Bar,(559) 683-6860,"48644 Victoria Ln, Oakhurst, CA 93644",Oakhurst,CA,93644,https://www.yelp.com/biz/cellar-bar-oakhurst-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Cocktail Bars, New American",4.5,10,Yelp,2026-07-02
Terrene,(415) 278-3777,"8 Mission St, San Francisco, CA 94105",San Francisco,CA,94105,https://www.yelp.com/biz/terrene-san-francisco-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Cocktail Bars, Breakfast & Brunch, American",4.1,200,Yelp,2026-07-02
Garden Grille & Lounge,(949) 224-3900,"2381 Morse Ave, Irvine, CA 92614",Irvine,CA,92614,https://www.yelp.com/biz/garden-grille-and-lounge-irvine?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"American, Breakfast & Brunch, Lounges",4.8,4,Yelp,2026-07-02
Eden Garden Bar & Grill,(626) 440-1422,"175 E Holly St, Pasadena, CA 91103",Pasadena,CA,91103,https://www.yelp.com/biz/eden-garden-bar-and-grill-pasadena?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Mediterranean, Lounges, Halal",4.1,681,Yelp,2026-07-02
Paradise Lounge,(916) 594-7773,"6481 Stockton Blvd, Sacramento, CA 95823",Sacramento,CA,95823,https://www.yelp.com/biz/paradise-lounge-sacramento?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Karaoke, Lounges",4.4,29,Yelp,2026-07-02
Treylor Park,(912) 495-5557,"115 E Bay St, Savannah, GA 31401",Savannah,GA,31401,https://www.yelp.com/biz/treylor-park-savannah?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"New American, Bars, Breakfast & Brunch",4.3,4796,Yelp,2026-07-02
El Rey Taquiza Artesanal,(415) 796-2139,"2491 Mission St, San Francisco, CA 94110",San Francisco,CA,94110,https://www.yelp.com/biz/el-rey-taquiza-artesanal-san-francisco?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Tacos, Beer Bar, Gastropubs",4.4,157,Yelp,2026-07-02
