name,phone,address,city,state,zip,website,category_type,categories,rating,review_count,source,date_found
Oakhurst Grill and Whiskey 41 Lounge,(559) 641-2477,"40530 Hwy 41, Oakhurst, CA 93644",Oakhurst,CA,93644,https://www.yelp.com/biz/oakhurst-grill-and-whiskey-41-lounge-oakhurst?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"New American, Lounges",4.1,532,Yelp,2026-07-02
Jam Corner,+61747214900,"1 Palmer St, South Townsville Queensland 4810, Australia",South Townsville,QLD,4810,https://www.yelp.com/biz/jam-corner-south-townsville-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,cafe,"Breakfast & Brunch, Coffee & Tea, Venues & Event Spaces",4.1,15,Yelp,2026-07-02
Blind Butcher,(415) 529-2478,"4058 18th St, San Francisco, CA 94114",San Francisco,CA,94114,https://www.yelp.com/biz/blind-butcher-san-francisco-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"New American, Wine Bars",4.0,594,Yelp,2026-07-02
7-Eleven,(559) 939-7888,"105 N Clovis Ave, Fresno, CA 93727",Fresno,CA,93727,https://www.yelp.com/biz/7-eleven-fresno-34?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,cafe,"Convenience Stores, Coffee & Tea, Gas Stations",5.0,1,Yelp,2026-07-02
Latin Market,(760) 934-7120,"1566 Tavern Rd, Mammoth Lakes, CA 93546",Mammoth Lakes,CA,93546,https://www.yelp.com/biz/latin-market-mammoth-lakes-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,"Mexican, Grocery",4.5,489,Yelp,2026-07-02
Arsenios Mexican Food,(559) 560-7488,"37275 Ave 12, Unit A, Madera, CA 93636",Madera,CA,93636,https://www.yelp.com/biz/arsenios-mexican-food-madera?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,Mexican,4.6,18,Yelp,2026-07-02
Federal Tavern Townsville,+61747727449,"Cnr Dean & McIlwraith StsSouth, Townsville Queensland 4810, Australia",Townsville,QLD,4810,https://www.yelp.com/biz/federal-tavern-townsville-townsville?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,Bars,,,Yelp,2026-07-02
Australian Hotel,+61747226999,"11 Palmer St, South Townsville Queensland 4810, Australia",South Townsville,QLD,4810,https://www.yelp.com/biz/australian-hotel-south-townsville?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Bars, Australian",4.0,3,Yelp,2026-07-02
The Elderberry House,(559) 683-6800,"48688 Victoria Ln, Oakhurst, CA 93644",Oakhurst,CA,93644,https://www.yelp.com/biz/the-elderberry-house-oakhurst-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"French, Cocktail Bars, New American",4.5,343,Yelp,2026-07-02
Taco John's,(254) 532-9107,"12003 37th St, Fort Hood, TX 76544",Fort Hood,TX,76544,https://www.yelp.com/biz/taco-johns-fort-hood-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,Mexican,,,Yelp,2026-07-02
Golden Grill,(559) 388-8001,"7975 N Cedar Ave, Ste 105, Fresno, CA 93720",Fresno,CA,93720,https://www.yelp.com/biz/golden-grill-fresno-3?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mediterranean,"Lebanese, Syrian, Mediterranean",4.6,227,Yelp,2026-07-02
Cafe Bambini,+61747216266,"46 Gregory St, Unit 4, Townsville City Queensland 4810, Australia",Townsville City,QLD,4810,https://www.yelp.com/biz/cafe-bambini-townsville-city?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,cafe,"Restaurants, Coffee & Tea",3.0,1,Yelp,2026-07-02
Seoul Market Eatery,(213) 248-8177,"3110 W Olympic Blvd, Los Angeles, CA 90006",Los Angeles,CA,90006,https://www.yelp.com/biz/seoul-market-eatery-los-angeles?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,korean,Korean,4.5,235,Yelp,2026-07-02
LA Kitchen,(559) 515-6157,"6105 E Kings Canyon Rd, Ste 102, Fresno, CA 93727",Fresno,CA,93727,https://www.yelp.com/biz/la-kitchen-fresno?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,thai,"Chinese, Laotian, Thai",4.1,405,Yelp,2026-07-02
Coastal Cantina,(858) 764-6057,"15575 Jimmy Durante Blvd, Del Mar, CA 92014",Del Mar,CA,92014,https://www.yelp.com/biz/coastal-cantina-del-mar?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,"Lounges, Beer Bar, Mexican",3.9,106,Yelp,2026-07-02
The EATery,(760) 709-0531,"18 Lake Mary Rd, Mammoth Lakes, CA 93546",Mammoth Lakes,CA,93546,https://www.yelp.com/biz/the-eatery-mammoth-lakes-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Gastropubs, New American",3.8,360,Yelp,2026-07-02
The Tavern at Firefall Ranch,(209) 379-6820,"24025 CA-120, Groveland, CA 95321",Groveland,CA,95321,https://www.yelp.com/biz/the-tavern-at-firefall-ranch-groveland?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Cocktail Bars, Breakfast & Brunch, American",4.4,19,Yelp,2026-07-02
SF Grill,(628) 201-4962,"799 Valencia St, San Francisco, CA 94110",San Francisco,CA,94110,https://www.yelp.com/biz/sf-grill-san-francisco-3?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mediterranean,Mediterranean,5.0,33,Yelp,2026-07-02
Mochuelo,(559) 348-5555,"2305 W Shaw Ave, Fresno, CA 93711",Fresno,CA,93711,https://www.yelp.com/biz/mochuelo-fresno?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Tapas/Small Plates, Spanish, Cocktail Bars",4.5,537,Yelp,2026-07-02
The Front Yard,(818) 255-7290,"4222 Vineland Ave, North Hollywood, CA 91602",North Hollywood,CA,91602,https://www.yelp.com/biz/the-front-yard-north-hollywood-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Breakfast & Brunch, American, Bars",4.0,4095,Yelp,2026-07-02
Cocina De Barrio,(619) 432-1704,"2884 University Ave, San Diego, CA 92104",San Diego,CA,92104,https://www.yelp.com/biz/cocina-de-barrio-san-diego-5?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,"Breakfast & Brunch, Mexican, Cocktail Bars",4.8,359,Yelp,2026-07-02
Mammoth Tavern,(760) 934-3902,"587 Old Mammoth Rd, Ste 10, Mammoth Lakes, CA 93546",Mammoth Lakes,CA,93546,https://www.yelp.com/biz/mammoth-tavern-mammoth-lakes?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"New American, Gastropubs, Cocktail Bars",4.0,617,Yelp,2026-07-02
Red Fish Kitchen,(310) 385-5813,"8879 W Pico Blvd, Ste 4, Los Angeles, CA 90035",Los Angeles,CA,90035,https://www.yelp.com/biz/red-fish-kitchen-los-angeles?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,"Sushi Bars, Persian/Iranian, Mexican",3.8,65,Yelp,2026-07-02
Brick House Bar & Grill,(559) 399-3620,"1315 7th St, Sanger, CA 93657",Sanger,CA,93657,https://www.yelp.com/biz/brick-house-bar-and-grill-sanger?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Bars, Breakfast & Brunch, American",4.3,108,Yelp,2026-07-02
Ma's House,(858) 278-1688,"5537 Clairemont Mesa Blvd, San Diego, CA 92117",San Diego,CA,92117,https://www.yelp.com/biz/mas-house-san-diego-5?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,chinese,"Chinese, Halal, Seafood",3.7,367,Yelp,2026-07-02
The Elderberry House,(559) 683-6800,"48688 Victoria Ln, Oakhurst, CA 93644",Oakhurst,CA,93644,https://www.yelp.com/biz/the-elderberry-house-oakhurst-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"French, Cocktail Bars, New American",4.5,343,Yelp,2026-07-02
Blue Bottle Cafe Gallery,+61747712121,"58 The Strand, Shop 2, North Ward Queensland 4810, Australia",North Ward,QLD,4810,https://www.yelp.com/biz/blue-bottle-cafe-gallery-north-ward?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,cafe,"Coffee & Tea, Restaurants",,,Yelp,2026-07-02
Australian Hotel,+61747226999,"11 Palmer St, South Townsville Queensland 4810, Australia",South Townsville,QLD,4810,https://www.yelp.com/biz/australian-hotel-south-townsville?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Bars, Australian",4.0,3,Yelp,2026-07-02
Bistro La Chaumière,(415) 417-4915,"607 Divisadero St, San Francisco, CA 94117",San Francisco,CA,94117,https://www.yelp.com/biz/bistro-la-chaumi%C3%A8re-san-francisco?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mediterranean,"Breakfast & Brunch, French, Mediterranean",4.5,152,Yelp,2026-07-02
Milk & Co Cafe,(626) 703-4556,"500 W Garvey Ave, Monterey Park, CA 91754",Monterey Park,CA,91754,https://www.yelp.com/biz/milk-and-co-cafe-monterey-park-7?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,chinese,"Chinese, Cafes, Breakfast & Brunch",3.2,82,Yelp,2026-07-02
Red’s Java House,(415) 777-5626,"Pier 30, San Francisco, CA 94105",San Francisco,CA,94105,https://www.yelp.com/biz/red-s-java-house-san-francisco?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Breakfast & Brunch, Burgers, Dive Bars",3.7,960,Yelp,2026-07-02
Idle Hour Winery & Kitchen,(559) 760-9090,"41139 Hwy 41, Oakhurst, CA 93644",Oakhurst,CA,93644,https://www.yelp.com/biz/idle-hour-winery-and-kitchen-oakhurst?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mediterranean,"Wineries, New American, Mediterranean",4.6,164,Yelp,2026-07-02
Cafe on Stokes,+61747727026,"18 Stokes St, Townsville City Queensland 4810, Australia",Townsville City,QLD,4810,https://www.yelp.com/biz/cafe-on-stokes-townsville-city?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,cafe,"Coffee & Tea, Restaurants",,,Yelp,2026-07-02
Donut King’s,(209) 383-5411,"260 W Main St, Ste A, Merced, CA 95340",Merced,CA,95340,https://www.yelp.com/biz/donut-king-s-merced?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,cafe,"Donuts, Sandwiches, Bubble Tea",4.5,266,Yelp,2026-07-02
Blue Heron Restaurant & Yosemite Grill,(559) 517-3467,"30250 Yosemite Springs Pkwy, Coarsegold, CA 93614",Coarsegold,CA,93614,https://www.yelp.com/biz/blue-heron-restaurant-and-yosemite-grill-coarsegold?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"American, Bars, Venues & Event Spaces",4.3,124,Yelp,2026-07-02
Golden Dragon,(509) 925-2272,"1302 S Ruby St, Ellensburg, WA 98926",Ellensburg,WA,98926,https://www.yelp.com/biz/golden-dragon-ellensburg?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,chinese,Chinese,3.3,94,Yelp,2026-07-02
Golden Kitchen,(415) 941-9340,"925 O'Farrell St, San Francisco, CA 94109",San Francisco,CA,94109,https://www.yelp.com/biz/golden-kitchen-san-francisco?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,chinese,"Chinese, Food Delivery Services, Seafood",4.8,13,Yelp,2026-07-02
Little Griddle,(415) 864-4292,"1455 Market St, Dough Cafe, San Francisco, CA 94103",San Francisco,CA,94103,https://www.yelp.com/biz/little-griddle-san-francisco-4?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,cafe,"Coffee & Tea, Breakfast & Brunch, Burgers",3.9,114,Yelp,2026-07-02
Horseshoe Tavern,(415) 346-1430,"2024 Chestnut St, San Francisco, CA 94123",San Francisco,CA,94123,https://www.yelp.com/biz/horseshoe-tavern-san-francisco?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Pubs, Lounges",3.9,313,Yelp,2026-07-02
Brick House Bar & Grill,(559) 399-3620,"1315 7th St, Sanger, CA 93657",Sanger,CA,93657,https://www.yelp.com/biz/brick-house-bar-and-grill-sanger?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Bars, Breakfast & Brunch, American",4.3,108,Yelp,2026-07-02
Pita Kabob & Grill,(559) 627-2337,"227 N Court St, Visalia, CA 93291",Visalia,CA,93291,https://www.yelp.com/biz/pita-kabob-and-grill-visalia-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,pizza,"Beer, Wine & Spirits, Mediterranean, Pizza",4.1,880,Yelp,2026-07-02
Mothership,(619) 630-2187,"2310 30th St, San Diego, CA 92104",San Diego,CA,92104,https://www.yelp.com/biz/mothership-san-diego-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,Cocktail Bars,4.3,916,Yelp,2026-07-02
Golden City Restaurant,(858) 565-6682,"5375 Kearny Villa Rd, San Diego, CA 92123",San Diego,CA,92123,https://www.yelp.com/biz/golden-city-restaurant-san-diego?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,chinese,"Chinese, Seafood, Breakfast & Brunch",3.4,552,Yelp,2026-07-02
Wolf in the Woods,(619) 234-2597,"1920 Fort Stockton Dr, San Diego, CA 92103",San Diego,CA,92103,https://www.yelp.com/biz/wolf-in-the-woods-san-diego?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Wine Bars, Modern European, Tapas Bars",4.7,517,Yelp,2026-07-02
The Vineyard Restaurant & Bar,(559) 674-0923,"605 S I St, Madera, CA 93637",Madera,CA,93637,https://www.yelp.com/biz/the-vineyard-restaurant-and-bar-madera?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"New American, Wine Bars, Venues & Event Spaces",4.0,401,Yelp,2026-07-02
A Golden House,(626) 286-5288,"9608 Las Tunas Dr, Temple City, CA 91780",Temple City,CA,91780,https://www.yelp.com/biz/a-golden-house-temple-city?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,chinese,Chinese,3.0,109,Yelp,2026-07-02
La Clochette,(619) 230-5077,"7995 Civita Blvd, Ste 11, San Diego, CA 92108",San Diego,CA,92108,https://www.yelp.com/biz/la-clochette-san-diego-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,cafe,"Bakeries, Coffee & Tea, Breakfast & Brunch",4.0,68,Yelp,2026-07-02
Blue Heron Restaurant & Yosemite Grill,(559) 517-3467,"30250 Yosemite Springs Pkwy, Coarsegold, CA 93614",Coarsegold,CA,93614,https://www.yelp.com/biz/blue-heron-restaurant-and-yosemite-grill-coarsegold?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"American, Bars, Venues & Event Spaces",4.3,124,Yelp,2026-07-02
Brick House Bar & Grill,(559) 399-3620,"1315 7th St, Sanger, CA 93657",Sanger,CA,93657,https://www.yelp.com/biz/brick-house-bar-and-grill-sanger?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Bars, Breakfast & Brunch, American",4.3,108,Yelp,2026-07-02
El Agave Mexican Eatery,(559) 558-6421,"1785 W Dakota Ave, Fresno, CA 93705",Fresno,CA,93705,https://www.yelp.com/biz/el-agave-mexican-eatery-fresno?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,food_truck,"Food Trucks, Tacos",3.7,3,Yelp,2026-07-02
Red Rooster Bakery Cafe,(323) 369-8331,"5135 W Adams Blvd, Los Angeles, CA 90016",Los Angeles,CA,90016,https://www.yelp.com/biz/red-rooster-bakery-cafe-los-angeles-5?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,cafe,"Bakeries, Cafes, Bars",4.2,45,Yelp,2026-07-02
Golden Spoon,(209) 665-4725,"439 N Main St, Manteca, CA 95336",Manteca,CA,95336,https://www.yelp.com/biz/golden-spoon-manteca-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,thai,"Thai, Noodles, Seafood",4.4,334,Yelp,2026-07-02
Roberto's Cafe,(760) 934-3667,"271 Old Mammoth Rd, Mammoth Lakes, CA 93546",Mammoth Lakes,CA,93546,https://www.yelp.com/biz/robertos-cafe-mammoth-lakes-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,"Mexican, Sports Bars, Lounges",3.9,1327,Yelp,2026-07-02
Little Sam's Pizza,(858) 571-9900,"3250 Greyling Dr, San Diego, CA 92123",San Diego,CA,92123,https://www.yelp.com/biz/little-sams-pizza-san-diego?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,pizza,Pizza,3.9,341,Yelp,2026-07-02
Lardo,+525552117731,"Agustín Melgar 6, Col. Condesa, 06140 Ciudad de México, CDMX, Mexico",Ciudad De México,DIF,06140,https://www.yelp.com/biz/lardo-ciudad-de-m%C3%A9xico?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,cafe,"Breakfast & Brunch, French, Cafeteria",4.4,494,Yelp,2026-07-02
The Dandelion,(215) 558-2500,"124 S 18th St, Philadelphia, PA 19103",Philadelphia,PA,19103,https://www.yelp.com/biz/the-dandelion-philadelphia?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Gastropubs, British",4.2,3171,Yelp,2026-07-02
Cafe Blue Sky Blue,(323) 928-2221,"4429 Beverly Blvd, Los Angeles, CA 90004",Los Angeles,CA,90004,https://www.yelp.com/biz/cafe-blue-sky-blue-los-angeles?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,japanese,"Coffee & Tea, Juice Bars & Smoothies, Sushi Bars",4.9,39,Yelp,2026-07-02
Liu’s Cafe,(213) 264-8585,"3915 1/2 W 6th St, Los Angeles, CA 90020",Los Angeles,CA,90020,https://www.yelp.com/biz/liu-s-cafe-los-angeles-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,cafe,"Cafes, Bakeries, Cantonese",4.4,717,Yelp,2026-07-02
Oakhurst Grill and Whiskey 41 Lounge,(559) 641-2477,"40530 Hwy 41, Oakhurst, CA 93644",Oakhurst,CA,93644,https://www.yelp.com/biz/oakhurst-grill-and-whiskey-41-lounge-oakhurst?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"New American, Lounges",4.1,533,Yelp,2026-07-02
Red Wave Inn,(559) 228-8446,"2375 E Shaw Ave, Fresno, CA 93710",Fresno,CA,93710,https://www.yelp.com/biz/red-wave-inn-fresno?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mexican,"Bars, Mexican, Sandwiches",4.3,175,Yelp,2026-07-02
The EATery,(760) 709-0531,"18 Lake Mary Rd, Mammoth Lakes, CA 93546",Mammoth Lakes,CA,93546,https://www.yelp.com/biz/the-eatery-mammoth-lakes-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Gastropubs, New American",3.8,360,Yelp,2026-07-02
Diamondback Grill,(209) 532-6661,"93 S Washington St, Sonora, CA 95370",Sonora,CA,95370,https://www.yelp.com/biz/diamondback-grill-sonora?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"Wine Bars, American",4.0,867,Yelp,2026-07-02
La Bamba Byo Restaurant,+61747716322,"3 Palmer St, South Townsville Queensland 4810, Australia",South Townsville,QLD,4810,https://www.yelp.com/biz/la-bamba-byo-restaurant-south-townsville?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,cafe,"Coffee & Tea, Restaurants, Wine Bars",,,Yelp,2026-07-02
Idle Hour Winery & Kitchen,(559) 760-9090,"41139 Hwy 41, Oakhurst, CA 93644",Oakhurst,CA,93644,https://www.yelp.com/biz/idle-hour-winery-and-kitchen-oakhurst?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,mediterranean,"Wineries, New American, Mediterranean",4.6,164,Yelp,2026-07-02
La Bamba Byo Restaurant,+61747716322,"3 Palmer St, South Townsville Queensland 4810, Australia",South Townsville,QLD,4810,https://www.yelp.com/biz/la-bamba-byo-restaurant-south-townsville?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,cafe,"Coffee & Tea, Restaurants, Wine Bars",,,Yelp,2026-07-02
Leopold's,(415) 874-9829,"2400 Polk St, San Francisco, CA 94109",San Francisco,CA,94109,https://www.yelp.com/biz/leopolds-san-francisco-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,bar,"German, Austrian, Bars",4.4,1162,Yelp,2026-07-02
